change_type,cluster_id,cluster_size,template_mined,cluster_count
none,42203,2,<<:CHAR:>NUM<:CHAR:>> requested and <<:CHAR:>NUM<:CHAR:>> written,1024
none,41212,9,too many <:*:> <:*:> <:*:>,1024
none,42027,53,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
none,42330,5,<<:CHAR:>VID<:CHAR:>>,1024
none,42067,5,"<:CHAR:><<:CHAR:>URL<:CHAR:>> has the wrong size, try recompiling<:CHAR:>",1024
none,42023,8,Found array with dim <<:CHAR:>NUM<:CHAR:>><:CHAR:> <:*:> expected <= <<:CHAR:>NUM<:CHAR:>><:CHAR:>,1024
none,42073,16,<:CHAR:>bad input shape <:*:> <:*:>,1024
cluster_template_changed,42086,4,unorderable types<:CHAR:> str() <:*:> <:*:>,1024
none,42050,29,setting an array element with a <:*:>,1024
cluster_created,42392,1,cannot import name <<:CHAR:>VID<:CHAR:>> from partially initialized module <<:CHAR:>VID<:CHAR:>> (most likely due to a circular import),1024
cluster_created,42393,1,cannot label index with a null key,1024
none,42330,6,<<:CHAR:>VID<:CHAR:>>,1024
none,41548,6,<:*:> could not be broadcast together with shapes <:*:> <:*:>,1024
none,42235,4,DLL load failed<:CHAR:> %<<:CHAR:>NUM<:CHAR:>> is not a valid Win32 application<:CHAR:>,1024
cluster_created,42394,1,Incompatible dimension for X and Y matrices<:CHAR:> <<:CHAR:>URL<:CHAR:>>[<<:CHAR:>NUM<:CHAR:>>] == <<:CHAR:>NUM<:CHAR:>> while <<:CHAR:>URL<:CHAR:>>[<<:CHAR:>NUM<:CHAR:>>] == <<:CHAR:>NUM<:CHAR:>> ```,1024
none,42039,26,"<:CHAR:>Found input variables with inconsistent numbers of samples<:CHAR:> [<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>]<:CHAR:>",1024
none,42039,27,"<:CHAR:>Found input variables with inconsistent numbers of samples<:CHAR:> [<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>]<:CHAR:>",1024
cluster_created,42395,1,"<:CHAR:>BaseClassifier in AdaBoostClassifier ensemble is worse than random, ensemble can not be fit<:CHAR:><:CHAR:>",1024
none,42071,15,<<:CHAR:>VID<:CHAR:>> object is not <:*:>,1024
cluster_created,42396,1,Must pass DataFrame with boolean values only,1024
none,42049,18,"<:CHAR:>Input contains NaN, infinity or a value too large for <:*:>",1024
none,42110,25,DLL load failed<:CHAR:> The specified <:*:> could not be found<:CHAR:>,1024
cluster_template_changed,42071,16,<:*:> <:*:> is not <:*:>,1024
none,42022,8,unsupported operand type(s) for <:*:> <<:CHAR:>VID<:CHAR:>> and <<:CHAR:>VID<:CHAR:>>,1024
none,42064,14,cannot import name <:*:>,1024
none,42049,19,"<:CHAR:>Input contains NaN, infinity or a value too large for <:*:>",1024
none,42293,5,The truth value of an array with more than one element is ambiguous<:CHAR:> Use <<:CHAR:>URL<:CHAR:>>() or <:*:>,1024
none,42060,6,list index out of range,1024
none,42155,5,index <<:CHAR:>NUM<:CHAR:>> is out of bounds for axis <<:CHAR:>NUM<:CHAR:>> with size <<:CHAR:>NUM<:CHAR:>>,1024
none,42110,26,DLL load failed<:CHAR:> The specified <:*:> could not be found<:CHAR:>,1024
cluster_created,42397,1,"<:CHAR:>data, indices, and indptr should be <<:CHAR:>NUM<:CHAR:>>-D<:CHAR:>",1024
none,42189,3,"<:CHAR:>blocks[<<:CHAR:>NUM<:CHAR:>>,<:CHAR:>] has incompatible row dimensions<:CHAR:>",1024
cluster_created,42398,1,"<:CHAR:>only integers, slices (`<:CHAR:>`), ellipsis (`<:CHAR:><:CHAR:><:CHAR:>`), <<:CHAR:>URL<:CHAR:>> (`None`) and integer or boolean arrays are valid indices<:CHAR:>",1024
none,42041,26,No module named <:*:>,1024
none,42284,3,no lapack/blas resources found,1024
none,42027,54,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
cluster_created,42399,1,"<:CHAR:>Found unknown categories [<<:CHAR:>VID<:CHAR:>>, <:CHAR:><:CHAR:><:CHAR:>, <<:CHAR:>VID<:CHAR:>>] in column <<:CHAR:>NUM<:CHAR:>> during transform<:CHAR:>",1024
none,42110,27,DLL load failed<:CHAR:> The specified <:*:> could not be found<:CHAR:>,1024
none,42110,28,DLL load failed<:CHAR:> The specified <:*:> could not be found<:CHAR:>,1024
none,42037,2,query data dimension must match training data dimension,1024
cluster_created,42400,1,Item wrong length <<:CHAR:>NUM<:CHAR:>> instead of <<:CHAR:>NUM<:CHAR:>><:CHAR:>,1024
cluster_created,42401,1,Cannot clone object '<<<:CHAR:>URL<:CHAR:>> object at <<:CHAR:>HEX<:CHAR:>>>' (type <class <<:CHAR:>VID<:CHAR:>>>)<:CHAR:> it does not seem to be a scikit-learn estimator as it does not implement a <<:CHAR:>VID<:CHAR:>> methods<:CHAR:>,1024
cluster_created,42402,1,invalid type in assignment,1024
cluster_template_changed,42250,2,No module named <:*:> <:*:>,1024
none,42064,15,cannot import name <:*:>,1024
none,41212,10,too many <:*:> <:*:> <:*:>,1024
none,42027,55,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
none,41954,2,pass,1024
none,42050,30,setting an array element with a <:*:>,1024
cluster_created,42403,1,"<:CHAR:><<:CHAR:>NUM<:CHAR:>> return wrapit(a, <<:CHAR:>VID<:CHAR:>>,kth, axis, kind, order)<:CHAR:>",1024
cluster_created,42404,1,Expected n neighbors <= <<:CHAR:>NUM<:CHAR:>><:CHAR:> Got <<:CHAR:>NUM<:CHAR:>>,1024
cluster_created,42405,1,<:CHAR:>print(<:CHAR:><:CHAR:>File %s cannot be opened by <<:CHAR:>URL<:CHAR:>> file<:CHAR:><:CHAR:> %(filename))<:CHAR:>,1024
none,42099,5,Array contains NaN or infinity<:CHAR:>,1024
cluster_created,42406,1,"<:CHAR:>Logistic Regression supports only solvers in [<<:CHAR:>VID<:CHAR:>>, 'newton-cg', <<:CHAR:>VID<:CHAR:>>, <<:CHAR:>VID<:CHAR:>>, <<:CHAR:>VID<:CHAR:>>], got multinomial<:CHAR:><:CHAR:>",1024
none,42064,16,cannot import name <:*:>,1024
cluster_created,42407,1,"<:CHAR:>coercing to Unicode<:CHAR:> need string or buffer, instance found<:CHAR:>",1024
cluster_created,42408,1,[Errno <<:CHAR:>NUM<:CHAR:>>] No such file or directory<:CHAR:> classifier url on s3,1024
none,42026,16,"<:CHAR:>Expected 2D array, got <:*:> array instead<:CHAR:><:CHAR:>",1024
cluster_created,42409,1,[Errno <<:CHAR:>NUM<:CHAR:>>] Connection reset by peer,1024
cluster_created,42410,1,<<:CHAR:>NUM<:CHAR:>> # fit takes only one argument,1024
none,39529,174,<:EMP:>,1024
cluster_created,42411,1,Array must not contain infs or NaNs,1024
none,42248,2,fit() missing <<:CHAR:>NUM<:CHAR:>> required positional argument<:CHAR:> <<:CHAR:>VID<:CHAR:>>,1024
cluster_created,42412,1,call () missing <<:CHAR:>NUM<:CHAR:>> required positional argument<:CHAR:> <<:CHAR:>VID<:CHAR:>>,1024
none,41692,2,"<:CHAR:>must be real number, not NoneType<:CHAR:>",1024
none,42130,2,Custom Score() takes exactly <<:CHAR:>NUM<:CHAR:>> arguments (<<:CHAR:>NUM<:CHAR:>> given),1024
cluster_created,42413,1,Invalid parameter XX for estimator SelectMinScore<:CHAR:> Check the list of available parameters with `<<:CHAR:>URL<:CHAR:>> params()<:CHAR:>keys()`<:CHAR:>,1024
none,42060,7,list index out of range,1024
none,42050,31,setting an array element with a <:*:>,1024
none,42194,3,Singleton array <:*:> cannot be considered a valid collection<:CHAR:>,1024
none,41285,5,arrays used as indices must be of integer (or boolean) type,1024
none,41477,4,all the input array dimensions except for the concatenation axis must match exactly,1024
none,39529,175,<:EMP:>,1024
none,41539,2,<<:CHAR:>NUM<:CHAR:>> wrap = None,1024
cluster_created,42414,1,get params() missing <<:CHAR:>NUM<:CHAR:>> required positional argument<:CHAR:> <<:CHAR:>VID<:CHAR:>>,1024
cluster_created,42415,1,"<:CHAR:>Invalid parameter svm C for estimator Pipeline(memory=None,<:CHAR:>",1024
none,41769,4,"<:CHAR:>not enough values to unpack (expected <<:CHAR:>NUM<:CHAR:>>, got <<:CHAR:>NUM<:CHAR:>>)<:CHAR:>",1024
none,42027,56,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
none,41802,2,"<:CHAR:>super(type, obj)<:CHAR:> obj must be an instance or subtype of type<:CHAR:>",1024
cluster_created,42416,1,set params() missing <<:CHAR:>NUM<:CHAR:>> required positional argument<:CHAR:> <<:CHAR:>VID<:CHAR:>>,1024
none,42049,20,"<:CHAR:>Input contains NaN, infinity or a value too large for <:*:>",1024
none,42137,5,"<:CHAR:>shapes (<<:CHAR:>NUM<:CHAR:>>,<<:CHAR:>NUM<:CHAR:>>) and <:*:> not aligned<:CHAR:> <<:CHAR:>NUM<:CHAR:>> (dim <<:CHAR:>NUM<:CHAR:>>) != <<:CHAR:>NUM<:CHAR:>> (dim <<:CHAR:>NUM<:CHAR:>>)<:CHAR:>",1024
none,42110,29,DLL load failed<:CHAR:> The specified <:*:> could not be found<:CHAR:>,1024
cluster_created,42417,1,Can<<:CHAR:>VID<:CHAR:>>tokenizer porter' on <module <<:CHAR:>VID<:CHAR:>> from '/var/runtime/awslambda/<<:CHAR:>URL<:CHAR:>>'>,1024
none,41285,6,arrays used as indices must be of integer (or boolean) type,1024
cluster_created,42418,1,'<<<:CHAR:>VID<:CHAR:>>int<<:CHAR:>VID<:CHAR:>>str',1024
none,42024,8,dimension mismatch,1024
none,42066,5,"<:CHAR:><<:CHAR:>URL<:CHAR:>>[<<:CHAR:>NUM<:CHAR:>>] = <<:CHAR:>NUM<:CHAR:>> should be equal to <<:CHAR:>NUM<:CHAR:>>, the number of <:*:> at training time<:CHAR:>",1024
none,42045,3,object of type <<:CHAR:>VID<:CHAR:>> has no len(),1024
none,39529,176,<:EMP:>,1024
cluster_created,42419,1,"<:CHAR:>Expected array-like (array or non-string sequence), got<:CHAR:>",1024
none,42026,17,"<:CHAR:>Expected 2D array, got <:*:> array instead<:CHAR:><:CHAR:>",1024
none,42052,4,can't pickle <:*:> <:*:>,1024
none,42041,27,No module named <:*:>,1024
cluster_created,42420,1,chown() missing <<:CHAR:>NUM<:CHAR:>> required positional argument<:CHAR:> <<:CHAR:>VID<:CHAR:>>,1024
cluster_created,42421,1,'<<<:CHAR:>VID<:CHAR:>>str<<:CHAR:>VID<:CHAR:>>int',1024
none,41788,5,"<:CHAR:>input must have <<:CHAR:>NUM<:CHAR:>> dimensions, got <<:CHAR:>NUM<:CHAR:>><:CHAR:>",1024
cluster_template_changed,42268,2,X and y have <:*:> <:*:>,1024
none,42071,17,<:*:> <:*:> is not <:*:>,1024
none,42092,2,Number of features of the model must match the input<:CHAR:> Model n features is <<:CHAR:>NUM<:CHAR:>> and input n features is <<:CHAR:>NUM<:CHAR:>>,1024
none,42250,3,No module named <:*:> <:*:>,1024
cluster_created,42422,1,penalty=<<:CHAR:>VID<:CHAR:>> is not supported for the liblinear solver,1024
none,39526,41,<<:CHAR:>NUM<:CHAR:>>,1024
cluster_template_changed,42287,2,invalid literal for <:*:> with base <<:CHAR:>NUM<:CHAR:>><:CHAR:> <:*:>,1024
none,42326,2,'><<:CHAR:>VID<:CHAR:>>str<<:CHAR:>VID<:CHAR:>>float',1024
cluster_created,42423,1,<<:CHAR:>VID<:CHAR:>> must be a fitted regressor or classifier<:CHAR:>,1024
cluster_template_changed,42218,6,This <:*:> instance is not fitted yet<:CHAR:> Call <<:CHAR:>VID<:CHAR:>> with appropriate arguments before using this <:*:>,1024
none,42254,2,expected string or bytes-like object,1024
none,42041,28,No module named <:*:>,1024
none,42111,2,continuous is not supported,1024
cluster_template_changed,42294,2,<:*:> not found,1024
none,39529,177,<:EMP:>,1024
cluster_created,42424,1,Number of labels=<<:CHAR:>NUM<:CHAR:>> does not match number of samples=<<:CHAR:>NUM<:CHAR:>>,1024
none,42027,57,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
cluster_created,42425,1,"<:CHAR:>Expected sequence or array-like, got estimator<:CHAR:>",1024
none,42077,4,Found array with dim <<:CHAR:>NUM<:CHAR:>><:CHAR:> Expected <<:CHAR:>NUM<:CHAR:>>,1024
cluster_created,42426,1,get numeric data,1024
none,42110,30,DLL load failed<:CHAR:> The specified <:*:> could not be found<:CHAR:>,1024
none,42066,6,"<:CHAR:><<:CHAR:>URL<:CHAR:>>[<<:CHAR:>NUM<:CHAR:>>] = <<:CHAR:>NUM<:CHAR:>> should be equal to <<:CHAR:>NUM<:CHAR:>>, the number of <:*:> at training time<:CHAR:>",1024
none,42027,58,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
none,42113,10,Unknown label type<:CHAR:> <:*:>,1024
cluster_created,42427,1,'<<<:CHAR:>VID<:CHAR:>>dict<<:CHAR:>VID<:CHAR:>>int',1024
cluster_created,42428,1,***,1024
none,42050,32,setting an array element with a <:*:>,1024
none,42021,9,X has <<:CHAR:>NUM<:CHAR:>> features per sample<:CHAR:> expecting <<:CHAR:>NUM<:CHAR:>>,1024
none,42021,10,X has <<:CHAR:>NUM<:CHAR:>> features per sample<:CHAR:> expecting <<:CHAR:>NUM<:CHAR:>>,1024
cluster_template_changed,42424,2,Number of labels=<<:CHAR:>NUM<:CHAR:>> does not match number of <:*:>,1024
cluster_created,42429,1,"<:CHAR:>Length of feature names, <<:CHAR:>NUM<:CHAR:>> does not match number of features, <<:CHAR:>NUM<:CHAR:>><:CHAR:>",1024
cluster_template_changed,42429,2,"<:CHAR:>Length of feature names, <<:CHAR:>NUM<:CHAR:>> does not match number of features, <:*:>",1024
none,42027,59,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
cluster_created,42430,1,Multioutput target data is not supported with label binarization,1024
cluster_created,42431,1,"<:CHAR:>shapes (<<:CHAR:>NUM<:CHAR:>>,<<:CHAR:>NUM<:CHAR:>>) and (<<:CHAR:>NUM<:CHAR:>>,<<:CHAR:>NUM<:CHAR:>>) not<:CHAR:>",1024
none,42021,11,X has <<:CHAR:>NUM<:CHAR:>> features per sample<:CHAR:> expecting <<:CHAR:>NUM<:CHAR:>>,1024
none,42041,29,No module named <:*:>,1024
none,42039,28,"<:CHAR:>Found input variables with inconsistent numbers of samples<:CHAR:> [<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>]<:CHAR:>",1024
none,42027,60,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
none,42144,5,float() argument must be a string or a number,1024
cluster_template_changed,42272,2,fit() takes exactly <<:CHAR:>NUM<:CHAR:>> arguments (<<:CHAR:>NUM<:CHAR:>> <:*:>,1024
none,42049,21,"<:CHAR:>Input contains NaN, infinity or a value too large for <:*:>",1024
cluster_created,42432,1,'><<:CHAR:>VID<:CHAR:>>float<<:CHAR:>VID<:CHAR:>>str',1024
none,42037,3,query data dimension must match training data dimension,1024
cluster_created,42433,1,"<:CHAR:>Python is not installed as a framework<:CHAR:> The Mac OS X backend will not be able to function correctly if Python is not installed as a framework<:CHAR:> See the Python documentation for more information on installing Python as a framework on Mac OS X<:CHAR:> Please either reinstall Python as a framework, or try one of the other backends<:CHAR:> If you are using (Ana)Conda please install <<:CHAR:>URL<:CHAR:>> and replace the use of <<:CHAR:>VID<:CHAR:>> with <<:CHAR:>VID<:CHAR:>><:CHAR:> See <<:CHAR:>VID<:CHAR:>> in the Matplotlib FAQ for more information<:CHAR:><:CHAR:>",1024
none,42109,4,only integer arrays with one element can be converted to an index,1024
cluster_template_changed,41941,3,function takes exactly <<:CHAR:>NUM<:CHAR:>> <:*:> (<<:CHAR:>NUM<:CHAR:>> given),1024
none,42027,61,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
cluster_created,42434,1,"<:CHAR:>float argument required, not str<:CHAR:>",1024
none,42050,33,setting an array element with a <:*:>,1024
cluster_created,42435,1,"<:CHAR:>Error when checking input<:CHAR:> expected embedding <<:CHAR:>NUM<:CHAR:>> input to have shape (None, <<:CHAR:>NUM<:CHAR:>><:CHAR:>",1024
none,42290,5,<:*:> - Vocabulary wasn't <:*:>,1024
none,42085,13,module <<:CHAR:>VID<:CHAR:>> has no attribute <<:CHAR:>VID<:CHAR:>>,1024
cluster_created,42436,1,Class labels must be all of type int or all of type string<:CHAR:>,1024
none,42041,30,No module named <:*:>,1024
none,42064,17,cannot import name <:*:>,1024
none,42038,3,invalid literal for float()<:CHAR:> <:*:>,1024
none,42057,6,name <<:CHAR:>VID<:CHAR:>> is not defined,1024
none,42414,2,get params() missing <<:CHAR:>NUM<:CHAR:>> required positional argument<:CHAR:> <<:CHAR:>VID<:CHAR:>>,1024
none,42210,3,"<:CHAR:>could not broadcast input array from shape (<<:CHAR:>NUM<:CHAR:>>,<<:CHAR:>NUM<:CHAR:>>) into shape (<<:CHAR:>NUM<:CHAR:>>)<:CHAR:>",1024
none,42073,17,<:CHAR:>bad input shape <:*:> <:*:>,1024
cluster_template_changed,42376,2,module compiled against API version <:*:> but this version of numpy is <:*:>,1024
none,42050,34,setting an array element with a <:*:>,1024
none,42023,9,Found array with dim <<:CHAR:>NUM<:CHAR:>><:CHAR:> <:*:> expected <= <<:CHAR:>NUM<:CHAR:>><:CHAR:>,1024
cluster_created,42437,1,ARPACK error <<:CHAR:>NUM<:CHAR:>><:CHAR:> No shifts could be applied during a cycle of the Implicitly restarted Arnoldi iteration<:CHAR:> One possibility is to increase the size of NCV relative to NEV<:CHAR:>,1024
cluster_created,42438,1,Error in determining null-space with ARPACK<:CHAR:> Error message<:CHAR:> 'ARPACK error <<:CHAR:>NUM<:CHAR:>><:CHAR:> No shifts could be applied during a cycle of the Implicitly restarted Arnoldi iteration<:CHAR:> One possibility is to increase the size of NCV relative to NEV<:CHAR:> '<:CHAR:> Note that method=<<:CHAR:>VID<:CHAR:>> can fail when the weight matrix is singular or otherwise ill-behaved<:CHAR:> method=<<:CHAR:>VID<:CHAR:>> is recommended<:CHAR:> See online documentation for more information<:CHAR:>,1024
cluster_created,42439,1,number in rbga sequence outside <<:CHAR:>NUM<:CHAR:>>-<<:CHAR:>NUM<:CHAR:>> range,1024
none,42153,3,"<:CHAR:>Supported target types are<:CHAR:> (<<:CHAR:>VID<:CHAR:>>, <<:CHAR:>VID<:CHAR:>>)<:CHAR:> Got <:*:> instead<:CHAR:><:CHAR:>",1024
cluster_created,42440,1,"<:CHAR:>For multi-metric scoring, the parameter refit must be set<:CHAR:>",1024
none,42206,3,cannot import name <<:CHAR:>VID<:CHAR:>> from <<:CHAR:>VID<:CHAR:>> <:*:> <:*:>,1024
none,42050,35,setting an array element with a <:*:>,1024
none,39525,37,unhashable type<:CHAR:> <:*:>,1024
cluster_created,42441,1,"<:CHAR:>must be real number, not csr matrix<:CHAR:>",1024
none,42026,18,"<:CHAR:>Expected 2D array, got <:*:> array instead<:CHAR:><:CHAR:>",1024
cluster_created,42442,1,matrices are not aligned,1024
none,42041,31,No module named <:*:>,1024
none,42065,5,array must not contain infs or NaNs,1024
none,42065,6,array must not contain infs or NaNs,1024
none,42064,18,cannot import name <:*:>,1024
none,42341,2,No module named <<:CHAR:>VID<:CHAR:>><:CHAR:> <<:CHAR:>VID<:CHAR:>> is not a package,1024
cluster_created,42443,1,Too large work array required -- computation cannot be performed with standard <<:CHAR:>NUM<:CHAR:>>-bit LAPACK<:CHAR:>,1024
none,41769,5,"<:CHAR:>not enough values to unpack (expected <<:CHAR:>NUM<:CHAR:>>, got <<:CHAR:>NUM<:CHAR:>>)<:CHAR:>",1024
cluster_created,42444,1,C<:CHAR:>\Users\Tom\Anaconda3\lib\site-packages\talon-<<:CHAR:>NUM<:CHAR:>><:CHAR:><<:CHAR:>NUM<:CHAR:>><:CHAR:><<:CHAR:>NUM<:CHAR:>>-py3<:CHAR:><<:CHAR:>NUM<:CHAR:>><:CHAR:>egg\talon\signature\data\<<:CHAR:>URL<:CHAR:>> not found<:CHAR:>,1024
none,42148,2,multiclass format is not supported,1024
none,42224,4,"<:CHAR:><<:CHAR:>URL<:CHAR:>> is an invalid document, expected byte or unicode string<:CHAR:><:CHAR:>",1024
cluster_created,42445,1,<<:CHAR:>URL<:CHAR:>> not implemented! This imputation algorithm likely doesn't support inductive mode<:CHAR:> Only <<:CHAR:>URL<:CHAR:>> transform is supported at this time<:CHAR:>,1024
none,42027,62,<<:CHAR:>VID<:CHAR:>> object has no attribute <:*:>,1024
none,42235,5,DLL load failed<:CHAR:> %<<:CHAR:>NUM<:CHAR:>> is not a valid Win32 application<:CHAR:>,1024
cluster_created,42446,1,NaN in hidden0 W,1024
none,42091,6,empty vocabulary<:CHAR:> perhaps the documents only contain stop words,1024
none,42137,6,"<:CHAR:>shapes (<<:CHAR:>NUM<:CHAR:>>,<<:CHAR:>NUM<:CHAR:>>) and <:*:> not aligned<:CHAR:> <<:CHAR:>NUM<:CHAR:>> (dim <<:CHAR:>NUM<:CHAR:>>) != <<:CHAR:>NUM<:CHAR:>> (dim <<:CHAR:>NUM<:CHAR:>>)<:CHAR:>",1024
none,42235,6,DLL load failed<:CHAR:> %<<:CHAR:>NUM<:CHAR:>> is not a valid Win32 application<:CHAR:>,1024
none,42125,6,cannot import name <:*:> <:*:>,1024
none,42250,4,No module named <:*:> <:*:>,1024
cluster_created,42447,1,Some of the categorical indices are out of range<:CHAR:> Indices should be between <<:CHAR:>NUM<:CHAR:>> and <<:CHAR:>NUM<:CHAR:>>,1024
cluster_created,42448,1,libmkl gf <<:CHAR:>URL<:CHAR:>><:CHAR:> cannot open shared object file<:CHAR:> No such file or directory,1024
none,42051,2,indices are out-of-bounds,1024
none,41212,11,too many <:*:> <:*:> <:*:>,1024
none,41905,5,"<:CHAR:>non-broadcastable output operand with shape (<<:CHAR:>NUM<:CHAR:>>,<<:CHAR:>NUM<:CHAR:>>) doesn't match the broadcast shape (<<:CHAR:>NUM<:CHAR:>>,<<:CHAR:>NUM<:CHAR:>>)<:CHAR:>",1024
none,42122,3,"<:CHAR:>The least populated class in y has only <<:CHAR:>NUM<:CHAR:>> member, which is too few<:CHAR:> The minimum number of groups for any class cannot be less than <<:CHAR:>NUM<:CHAR:>><:CHAR:><:CHAR:>",1024
none,42041,32,No module named <:*:>,1024
cluster_created,42449,1,"<:CHAR:>all the input array dimensions for the concatenation axis must match exactly, but along dimension <<:CHAR:>NUM<:CHAR:>>, the array at index <<:CHAR:>NUM<:CHAR:>> has size <<:CHAR:>NUM<:CHAR:>> and the array at index <<:CHAR:>NUM<:CHAR:>> has size <<:CHAR:>NUM<:CHAR:>><:CHAR:>",1024
cluster_created,42450,1,"<:CHAR:>X has <<:CHAR:>NUM<:CHAR:>> features per sample, expected <<:CHAR:>NUM<:CHAR:>><:CHAR:>",1024
none,42197,2,negative dimensions are not allowed,1024
cluster_created,42451,1,"<:CHAR:>%d format<:CHAR:> a number is required, not dict<:CHAR:>",1024
none,42064,19,cannot import name <:*:>,1024
none,42197,3,negative dimensions are not allowed,1024
cluster_created,42452,1,unrecoverable internal error<:CHAR:>,1024
none,42026,19,"<:CHAR:>Expected 2D array, got <:*:> array instead<:CHAR:><:CHAR:>",1024
none,42026,20,"<:CHAR:>Expected 2D array, got <:*:> array instead<:CHAR:><:CHAR:>",1024
none,42082,3,multiclass-multioutput is not supported,1024
